method,n,delta,seed,epoch,changed_rels,violated_rels,total_ms,build_ms,solve_ms,verified
cpsat_hint,600,0.1,43,14,120,-1,12.348,4.968,7.373,True
incr_repair,600,0.1,43,14,120,4,3.358,0.0,0.0,True
cpsat_rebuild,600,0.1,43,15,120,-1,11.441,3.829,7.606,True
cpsat_hint,600,0.1,43,15,120,-1,12.837,5.096,7.735,True
incr_repair,600,0.1,43,15,120,5,2.69,0.0,0.0,True
cpsat_rebuild,600,0.1,43,16,120,-1,11.953,3.882,8.064,True
cpsat_hint,600,0.1,43,16,120,-1,11.48,5.272,6.201,True
incr_repair,600,0.1,43,16,120,2,2.655,0.0,0.0,True
cpsat_rebuild,600,0.1,43,17,120,-1,9.783,3.824,5.953,True
cpsat_hint,600,0.1,43,17,120,-1,11.408,5.508,5.892,True
incr_repair,600,0.1,43,17,120,3,2.15,0.0,0.0,True
cpsat_rebuild,600,0.1,43,18,120,-1,11.395,5.506,5.881,True
cpsat_hint,600,0.1,43,18,120,-1,11.64,5.842,5.789,True
incr_repair,600,0.1,43,18,120,1,2.291,0.0,0.0,True
cpsat_rebuild,600,0.1,43,19,120,-1,9.548,3.788,5.754,True
cpsat_hint,600,0.1,43,19,120,-1,10.174,4.848,5.319,True
incr_repair,600,0.1,43,19,120,4,2.837,0.0,0.0,True
cpsat_rebuild,600,0.1,43,20,120,-1,9.205,3.779,5.419,True
cpsat_hint,600,0.1,43,20,120,-1,10.979,5.211,5.762,True
incr_repair,600,0.1,43,20,120,4,2.527,0.0,0.0,True
cpsat_rebuild,600,0.1,43,21,120,-1,9.08,3.734,5.339,True
cpsat_hint,600,0.1,43,21,120,-1,10.148,4.951,5.189,True
incr_repair,600,0.1,43,21,120,2,2.47,0.0,0.0,True
cpsat_rebuild,600,0.1,43,22,120,-1,8.964,3.754,5.203,True
cpsat_hint,600,0.1,43,22,120,-1,10.336,5.034,5.294,True
incr_repair,600,0.1,43,22,120,0,0.388,0.0,0.0,True
cpsat_rebuild,600,0.1,43,23,120,-1,9.241,3.717,5.517,True
cpsat_hint,600,0.1,43,23,120,-1,10.491,5.176,5.308,True
incr_repair,600,0.1,43,23,120,0,0.341,0.0,0.0,True
cpsat_rebuild,600,0.1,43,24,120,-1,8.896,4.02,4.864,True
cpsat_hint,600,0.1,43,24,120,-1,9.904,5.068,4.831,True
incr_repair,600,0.1,43,24,120,2,2.198,0.0,0.0,True
cpsat_rebuild,600,0.1,43,25,120,-1,8.866,3.728,5.131,True
cpsat_hint,600,0.1,43,25,120,-1,10.325,5.022,5.295,True
incr_repair,600,0.1,43,25,120,2,2.866,0.0,0.0,True
cpsat_rebuild,600,0.1,43,26,120,-1,9.274,3.691,5.577,True
cpsat_hint,600,0.1,43,26,120,-1,10.411,4.831,5.573,True
incr_repair,600,0.1,43,26,120,2,2.144,0.0,0.0,True
cpsat_rebuild,600,0.1,43,27,120,-1,9.592,3.894,5.689,True
cpsat_hint,600,0.1,43,27,120,-1,11.202,5.007,6.186,True
incr_repair,600,0.1,43,27,120,0,0.424,0.0,0.0,True
cpsat_rebuild,600,0.1,43,28,120,-1,9.412,3.892,5.51,True
cpsat_hint,600,0.1,43,28,120,-1,19.896,14.38,5.505,True
incr_repair,600,0.1,43,28,120,1,2.256,0.0,0.0,True
cpsat_rebuild,600,0.1,43,29,120,-1,9.444,3.931,5.503,True
cpsat_hint,600,0.1,43,29,120,-1,10.584,4.909,5.668,True
incr_repair,600,0.1,43,29,120,1,2.483,0.0,0.0,True
cpsat_rebuild,600,0.1,43,30,120,-1,9.215,3.906,5.3,True
cpsat_hint,600,0.1,43,30,120,-1,10.217,4.925,5.285,True
incr_repair,600,0.1,43,30,120,0,0.387,0.0,0.0,True
cpsat_rebuild,600,0.1,44,1,120,-1,17.908,4.456,13.44,True
cpsat_hint,600,0.1,44,1,120,-1,19.945,6.146,13.784,True
incr_repair,600,0.1,44,1,120,23,24.139,0.0,0.0,True
cpsat_rebuild,600,0.1,44,2,120,-1,16.341,4.149,12.182,True
cpsat_hint,600,0.1,44,2,120,-1,17.512,5.518,11.982,True
incr_repair,600,0.1,44,2,120,7,5.474,0.0,0.0,True
cpsat_rebuild,600,0.1,44,3,120,-1,14.41,4.153,10.247,True
cpsat_hint,600,0.1,44,3,120,-1,15.163,5.243,9.912,True
incr_repair,600,0.1,44,3,120,13,13.402,0.0,0.0,True
cpsat_rebuild,600,0.1,44,4,120,-1,13.315,4.088,9.219,True
cpsat_hint,600,0.1,44,4,120,-1,14.442,5.31,9.122,True
incr_repair,600,0.1,44,4,120,7,9.869,0.0,0.0,True
cpsat_rebuild,600,0.1,44,5,120,-1,14.125,4.182,9.931,True
cpsat_hint,600,0.1,44,5,120,-1,15.111,5.625,9.473,True
incr_repair,600,0.1,44,5,120,10,3.798,0.0,0.0,True
cpsat_rebuild,600,0.1,44,6,120,-1,11.654,4.078,7.567,True
cpsat_hint,600,0.1,44,6,120,-1,12.685,5.397,7.279,True
incr_repair,600,0.1,44,6,120,4,2.873,0.0,0.0,True
cpsat_rebuild,600,0.1,44,7,120,-1,11.454,4.025,7.421,True
cpsat_hint,600,0.1,44,7,120,-1,12.684,5.382,7.291,True
incr_repair,600,0.1,44,7,120,4,3.0,0.0,0.0,True
cpsat_rebuild,600,0.1,44,8,120,-1,11.675,3.95,7.717,True
cpsat_hint,600,0.1,44,8,120,-1,12.986,5.204,7.771,True
incr_repair,600,0.1,44,8,120,5,2.871,0.0,0.0,True
cpsat_rebuild,600,0.1,44,9,120,-1,10.863,3.97,6.884,True
cpsat_hint,600,0.1,44,9,120,-1,12.322,5.318,6.995,True
incr_repair,600,0.1,44,9,120,3,2.522,0.0,0.0,True
cpsat_rebuild,600,0.1,44,10,120,-1,11.191,4.069,7.112,True
cpsat_hint,600,0.1,44,10,120,-1,12.754,5.303,7.444,True
incr_repair,600,0.1,44,10,120,3,3.282,0.0,0.0,True
cpsat_rebuild,600,0.1,44,11,120,-1,10.664,3.856,6.8,True
cpsat_hint,600,0.1,44,11,120,-1,11.674,5.021,6.646,True
incr_repair,600,0.1,44,11,120,3,2.588,0.0,0.0,True
cpsat_rebuild,600,0.1,44,12,120,-1,10.31,3.821,6.483,True
cpsat_hint,600,0.1,44,12,120,-1,11.913,5.369,6.536,True
incr_repair,600,0.1,44,12,120,4,7.61,0.0,0.0,True
cpsat_rebuild,600,0.1,44,13,120,-1,9.92,3.802,6.11,True
cpsat_hint,600,0.1,44,13,120,-1,11.417,5.253,6.154,True
incr_repair,600,0.1,44,13,120,2,2.337,0.0,0.0,True
cpsat_rebuild,600,0.1,44,14,120,-1,11.909,5.776,6.122,True
cpsat_hint,600,0.1,44,14,120,-1,11.266,5.216,6.044,True
incr_repair,600,0.1,44,14,120,5,2.623,0.0,0.0,True
cpsat_rebuild,600,0.1,44,15,120,-1,9.472,3.776,5.69,True
cpsat_hint,600,0.1,44,15,120,-1,11.863,6.212,5.644,True
incr_repair,600,0.1,44,15,120,3,2.618,0.0,0.0,True
cpsat_rebuild,600,0.1,44,16,120,-1,9.635,3.787,5.842,True
cpsat_hint,600,0.1,44,16,120,-1,10.923,4.939,5.976,True
incr_repair,600,0.1,44,16,120,2,2.258,0.0,0.0,True
cpsat_rebuild,600,0.1,44,17,120,-1,9.772,3.884,5.882,True
cpsat_hint,600,0.1,44,17,120,-1,11.006,5.214,5.784,True
incr_repair,600,0.1,44,17,120,6,2.812,0.0,0.0,True
cpsat_rebuild,600,0.1,44,18,120,-1,9.595,3.82,5.769,True
cpsat_hint,600,0.1,44,18,120,-1,11.0,5.1,5.891,True
incr_repair,600,0.1,44,18,120,2,7.325,0.0,0.0,True
cpsat_rebuild,600,0.1,44,19,120,-1,8.395,3.766,4.622,True
cpsat_hint,600,0.1,44,19,120,-1,9.552,4.754,4.793,True
incr_repair,600,0.1,44,19,120,2,2.363,0.0,0.0,True
cpsat_rebuild,600,0.1,44,20,120,-1,9.116,3.709,5.4,True
cpsat_hint,600,0.1,44,20,120,-1,10.157,5.288,4.861,True
incr_repair,600,0.1,44,20,120,1,2.019,0.0,0.0,True
cpsat_rebuild,600,0.1,44,21,120,-1,8.715,3.896,4.81,True
cpsat_hint,600,0.1,44,21,120,-1,9.808,4.838,4.965,True
incr_repair,600,0.1,44,21,120,0,0.387,0.0,0.0,True
cpsat_rebuild,600,0.1,44,22,120,-1,8.571,3.773,4.79,True
cpsat_hint,600,0.1,44,22,120,-1,11.253,6.177,5.066,True
incr_repair,600,0.1,44,22,120,1,2.11,0.0,0.0,True
cpsat_rebuild,600,0.1,44,23,120,-1,10.86,3.704,7.149,True
cpsat_hint,600,0.1,44,23,120,-1,10.892,5.381,5.497,True
incr_repair,600,0.1,44,23,120,0,0.425,0.0,0.0,True
cpsat_rebuild,600,0.1,44,24,120,-1,9.011,4.003,4.998,True
cpsat_hint,600,0.1,44,24,120,-1,10.668,5.373,5.282,True
incr_repair,600,0.1,44,24,120,0,0.382,0.0,0.0,True
cpsat_rebuild,600,0.1,44,25,120,-1,8.832,3.878,4.945,True
cpsat_hint,600,0.1,44,25,120,-1,9.785,4.934,4.843,True
incr_repair,600,0.1,44,25,120,0,0.389,0.0,0.0,True
cpsat_rebuild,600,0.1,44,26,120,-1,8.393,3.809,4.576,True
cpsat_hint,600,0.1,44,26,120,-1,9.516,4.767,4.741,True
incr_repair,600,0.1,44,26,120,2,2.436,0.0,0.0,True
cpsat_rebuild,600,0.1,44,27,120,-1,8.304,3.7,4.597,True
cpsat_hint,600,0.1,44,27,120,-1,9.665,4.937,4.72,True
incr_repair,600,0.1,44,27,120,0,0.362,0.0,0.0,True
cpsat_rebuild,600,0.1,44,28,120,-1,8.491,3.662,4.821,True
cpsat_hint,600,0.1,44,28,120,-1,10.163,5.45,4.705,True
incr_repair,600,0.1,44,28,120,0,0.383,0.0,0.0,True
cpsat_rebuild,600,0.1,44,29,120,-1,8.683,3.806,4.868,True
cpsat_hint,600,0.1,44,29,120,-1,9.949,5.001,4.941,True
incr_repair,600,0.1,44,29,120,2,2.154,0.0,0.0,True
cpsat_rebuild,600,0.1,44,30,120,-1,9.632,3.754,5.869,True
cpsat_hint,600,0.1,44,30,120,-1,10.718,4.928,5.781,True
incr_repair,600,0.1,44,30,120,0,0.351,0.0,0.0,True
cpsat_rebuild,600,0.1,45,1,120,-1,17.889,4.215,13.664,True
cpsat_hint,600,0.1,45,1,120,-1,18.819,5.428,13.382,True
incr_repair,600,0.1,45,1,120,21,48.154,0.0,0.0,True
cpsat_rebuild,600,0.1,45,2,120,-1,14.739,4.115,10.615,True
cpsat_hint,600,0.1,45,2,120,-1,15.861,5.288,10.564,True
incr_repair,600,0.1,45,2,120,16,35.596,0.0,0.0,True
cpsat_rebuild,600,0.1,45,3,120,-1,13.801,4.153,9.637,True
cpsat_hint,600,0.1,45,3,120,-1,14.687,5.214,9.463,True
incr_repair,600,0.1,45,3,120,16,17.854,0.0,0.0,True
cpsat_rebuild,600,0.1,45,4,120,-1,13.4,4.115,9.278,True
cpsat_hint,600,0.1,45,4,120,-1,14.331,5.145,9.178,True
incr_repair,600,0.1,45,4,120,9,24.023,0.0,0.0,True
cpsat_rebuild,600,0.1,45,5,120,-1,12.077,4.023,8.045,True
cpsat_hint,600,0.1,45,5,120,-1,13.395,5.429,7.957,True
incr_repair,600,0.1,45,5,120,10,9.831,0.0,0.0,True
cpsat_rebuild,600,0.1,45,6,120,-1,11.897,3.92,7.97,True
cpsat_hint,600,0.1,45,6,120,-1,12.761,5.147,7.605,True
incr_repair,600,0.1,45,6,120,8,12.34,0.0,0.0,True
cpsat_rebuild,600,0.1,45,7,120,-1,11.713,4.319,7.381,True
cpsat_hint,600,0.1,45,7,120,-1,12.247,5.021,7.219,True
incr_repair,600,0.1,45,7,120,4,2.662,0.0,0.0,True
cpsat_rebuild,600,0.1,45,8,120,-1,10.961,3.942,7.012,True
cpsat_hint,600,0.1,45,8,120,-1,11.993,5.032,6.954,True
incr_repair,600,0.1,45,8,120,8,3.207,0.0,0.0,True
cpsat_rebuild,600,0.1,45,9,120,-1,10.517,3.902,6.609,True
cpsat_hint,600,0.1,45,9,120,-1,11.615,5.027,6.582,True
incr_repair,600,0.1,45,9,120,2,2.427,0.0,0.0,True
cpsat_rebuild,600,0.1,45,10,120,-1,10.386,3.918,6.462,True
cpsat_hint,600,0.1,45,10,120,-1,11.576,4.987,6.583,True
incr_repair,600,0.1,45,10,120,5,2.705,0.0,0.0,True
cpsat_rebuild,600,0.1,45,11,120,-1,10.418,3.861,6.551,True
cpsat_hint,600,0.1,45,11,120,-1,11.814,5.296,6.512,True
incr_repair,600,0.1,45,11,120,3,2.299,0.0,0.0,True
cpsat_rebuild,600,0.1,45,12,120,-1,10.143,3.818,6.319,True
cpsat_hint,600,0.1,45,12,120,-1,11.509,4.994,6.508,True
incr_repair,600,0.1,45,12,120,2,2.365,0.0,0.0,True
cpsat_rebuild,600,0.1,45,13,120,-1,11.172,4.986,6.177,True
cpsat_hint,600,0.1,45,13,120,-1,11.131,4.857,6.267,True
incr_repair,600,0.1,45,13,120,0,0.405,0.0,0.0,True
cpsat_rebuild,600,0.1,45,14,120,-1,9.908,3.809,6.092,True
cpsat_hint,600,0.1,45,14,120,-1,10.812,4.879,5.927,True
incr_repair,600,0.1,45,14,120,0,0.36,0.0,0.0,True
cpsat_rebuild,600,0.1,45,15,120,-1,10.702,3.916,6.779,True
cpsat_hint,600,0.1,45,15,120,-1,11.575,4.782,6.787,True
incr_repair,600,0.1,45,15,120,2,2.438,0.0,0.0,True
cpsat_rebuild,600,0.1,45,16,120,-1,10.372,3.812,6.553,True
cpsat_hint,600,0.1,45,16,120,-1,11.392,4.821,6.565,True
incr_repair,600,0.1,45,16,120,4,2.609,0.0,0.0,True
cpsat_rebuild,600,0.1,45,17,120,-1,9.627,3.8,5.821,True
cpsat_hint,600,0.1,45,17,120,-1,11.096,5.2,5.89,True
incr_repair,600,0.1,45,17,120,4,2.49,0.0,0.0,True
cpsat_rebuild,600,0.1,45,18,120,-1,10.297,3.854,6.437,True
cpsat_hint,600,0.1,45,18,120,-1,11.409,4.788,6.616,True
incr_repair,600,0.1,45,18,120,2,2.476,0.0,0.0,True
cpsat_rebuild,600,0.1,45,19,120,-1,9.902,3.71,6.185,True
cpsat_hint,600,0.1,45,19,120,-1,11.322,5.144,6.172,True
incr_repair,600,0.1,45,19,120,2,2.163,0.0,0.0,True
cpsat_rebuild,600,0.1,45,20,120,-1,9.912,3.936,5.968,True
cpsat_hint,600,0.1,45,20,120,-1,10.885,4.753,6.127,True
incr_repair,600,0.1,45,20,120,6,3.603,0.0,0.0,True
cpsat_rebuild,600,0.1,45,21,120,-1,9.825,3.689,6.13,True
cpsat_hint,600,0.1,45,21,120,-1,10.794,4.899,5.888,True
incr_repair,600,0.1,45,21,120,4,2.514,0.0,0.0,True
cpsat_rebuild,600,0.1,45,22,120,-1,9.462,3.699,5.757,True
cpsat_hint,600,0.1,45,22,120,-1,10.873,5.076,5.79,True
incr_repair,600,0.1,45,22,120,2,2.16,0.0,0.0,True
cpsat_rebuild,600,0.1,45,23,120,-1,10.022,3.709,6.307,True
cpsat_hint,600,0.1,45,23,120,-1,11.192,4.884,6.301,True
incr_repair,600,0.1,45,23,120,0,0.365,0.0,0.0,True
cpsat_rebuild,600,0.1,45,24,120,-1,9.746,3.769,5.971,True
cpsat_hint,600,0.1,45,24,120,-1,11.411,5.394,6.008,True
incr_repair,600,0.1,45,24,120,0,0.365,0.0,0.0,True
cpsat_rebuild,600,0.1,45,25,120,-1,9.598,3.723,5.868,True
cpsat_hint,600,0.1,45,25,120,-1,10.618,5.097,5.514,True
incr_repair,600,0.1,45,25,120,0,0.375,0.0,0.0,True
cpsat_rebuild,600,0.1,45,26,120,-1,9.974,3.736,6.23,True
cpsat_hint,600,0.1,45,26,120,-1,11.272,4.98,6.286,True
incr_repair,600,0.1,45,26,120,1,2.107,0.0,0.0,True
cpsat_rebuild,600,0.1,45,27,120,-1,9.954,3.641,6.307,True
cpsat_hint,600,0.1,45,27,120,-1,10.982,4.886,6.09,True
incr_repair,600,0.1,45,27,120,1,2.267,0.0,0.0,True
cpsat_rebuild,600,0.1,45,28,120,-1,8.695,3.692,4.997,True
cpsat_hint,600,0.1,45,28,120,-1,9.913,4.84,5.066,True
incr_repair,600,0.1,45,28,120,0,0.38,0.0,0.0,True
cpsat_rebuild,600,0.1,45,29,120,-1,8.828,3.661,5.16,True
cpsat_hint,600,0.1,45,29,120,-1,9.944,4.835,5.103,True
incr_repair,600,0.1,45,29,120,1,2.22,0.0,0.0,True
cpsat_rebuild,600,0.1,45,30,120,-1,9.223,3.888,5.325,True
cpsat_hint,600,0.1,45,30,120,-1,10.537,4.908,5.622,True
incr_repair,600,0.1,45,30,120,0,0.393,0.0,0.0,True
cpsat_rebuild,600,0.1,46,1,120,-1,17.728,4.375,13.342,True
cpsat_hint,600,0.1,46,1,120,-1,18.242,5.317,12.916,True
incr_repair,600,0.1,46,1,120,15,18.381,0.0,0.0,True
cpsat_rebuild,600,0.1,46,2,120,-1,16.779,4.141,12.63,True
cpsat_hint,600,0.1,46,2,120,-1,17.551,5.253,12.29,True
incr_repair,600,0.1,46,2,120,24,24.733,0.0,0.0,True
cpsat_rebuild,600,0.1,46,3,120,-1,14.841,4.137,10.698,True
cpsat_hint,600,0.1,46,3,120,-1,16.03,5.269,10.753,True
incr_repair,600,0.1,46,3,120,10,13.436,0.0,0.0,True
cpsat_rebuild,600,0.1,46,4,120,-1,14.298,4.26,10.03,True
cpsat_hint,600,0.1,46,4,120,-1,15.104,5.242,9.855,True
incr_repair,600,0.1,46,4,120,8,4.59,0.0,0.0,True
cpsat_rebuild,600,0.1,46,5,120,-1,13.823,4.083,9.733,True
cpsat_hint,600,0.1,46,5,120,-1,16.322,5.195,11.12,True
incr_repair,600,0.1,46,5,120,10,6.539,0.0,0.0,True
cpsat_rebuild,600,0.1,46,6,120,-1,12.722,4.35,8.363,True
cpsat_hint,600,0.1,46,6,120,-1,13.336,5.023,8.306,True
incr_repair,600,0.1,46,6,120,10,3.359,0.0,0.0,True
cpsat_rebuild,600,0.1,46,7,120,-1,12.066,4.062,7.997,True
cpsat_hint,600,0.1,46,7,120,-1,12.917,5.056,7.854,True
incr_repair,600,0.1,46,7,120,6,2.912,0.0,0.0,True
cpsat_rebuild,600,0.1,46,8,120,-1,10.992,4.018,6.967,True
cpsat_hint,600,0.1,46,8,120,-1,12.509,5.339,7.16,True
incr_repair,600,0.1,46,8,120,7,2.92,0.0,0.0,True
cpsat_rebuild,600,0.1,46,9,120,-1,10.573,3.973,6.593,True
cpsat_hint,600,0.1,46,9,120,-1,11.439,5.115,6.317,True
incr_repair,600,0.1,46,9,120,3,6.83,0.0,0.0,True
cpsat_rebuild,600,0.1,46,10,120,-1,10.705,3.968,6.729,True
cpsat_hint,600,0.1,46,10,120,-1,11.706,5.09,6.609,True
incr_repair,600,0.1,46,10,120,0,0.369,0.0,0.0,True
cpsat_rebuild,600,0.1,46,11,120,-1,10.284,4.049,6.225,True
cpsat_hint,600,0.1,46,11,120,-1,11.243,5.015,6.222,True
incr_repair,600,0.1,46,11,120,2,2.465,0.0,0.0,True
cpsat_rebuild,600,0.1,46,12,120,-1,9.963,3.854,6.102,True
cpsat_hint,600,0.1,46,12,120,-1,11.356,5.409,5.94,True
incr_repair,600,0.1,46,12,120,4,2.645,0.0,0.0,True
cpsat_rebuild,600,0.1,46,13,120,-1,9.058,3.907,5.143,True
cpsat_hint,600,0.1,46,13,120,-1,10.429,5.173,5.249,True
incr_repair,600,0.1,46,13,120,8,11.258,0.0,0.0,True
cpsat_rebuild,600,0.1,46,14,120,-1,9.109,3.868,5.234,True
cpsat_hint,600,0.1,46,14,120,-1,10.278,4.886,5.386,True
incr_repair,600,0.1,46,14,120,2,2.354,0.0,0.0,True
cpsat_rebuild,600,0.1,46,15,120,-1,9.837,3.825,6.005,True
cpsat_hint,600,0.1,46,15,120,-1,12.074,6.064,6.002,True
incr_repair,600,0.1,46,15,120,3,2.607,0.0,0.0,True
cpsat_rebuild,600,0.1,46,16,120,-1,9.949,3.835,6.107,True
cpsat_hint,600,0.1,46,16,120,-1,11.338,5.337,5.992,True
incr_repair,600,0.1,46,16,120,0,0.363,0.0,0.0,True
cpsat_rebuild,600,0.1,46,17,120,-1,9.667,3.798,5.863,True
cpsat_hint,600,0.1,46,17,120,-1,10.628,4.914,5.707,True
incr_repair,600,0.1,46,17,120,2,2.571,0.0,0.0,True
cpsat_rebuild,600,0.1,46,18,120,-1,9.657,3.765,5.886,True
cpsat_hint,600,0.1,46,18,120,-1,11.114,5.269,5.838,True
incr_repair,600,0.1,46,18,120,2,2.186,0.0,0.0,True
cpsat_rebuild,600,0.1,46,19,120,-1,9.555,3.834,5.713,True
cpsat_hint,600,0.1,46,19,120,-1,10.617,4.973,5.639,True
incr_repair,600,0.1,46,19,120,1,2.307,0.0,0.0,True
cpsat_rebuild,600,0.1,46,20,120,-1,8.764,3.82,4.938,True
cpsat_hint,600,0.1,46,20,120,-1,10.197,5.26,4.929,True
incr_repair,600,0.1,46,20,120,2,2.173,0.0,0.0,True
cpsat_rebuild,600,0.1,46,21,120,-1,8.721,3.774,4.941,True
cpsat_hint,600,0.1,46,21,120,-1,9.725,4.907,4.812,True
incr_repair,600,0.1,46,21,120,2,2.567,0.0,0.0,True
cpsat_rebuild,600,0.1,46,22,120,-1,8.522,3.739,4.777,True
cpsat_hint,600,0.1,46,22,120,-1,10.406,5.401,4.997,True
incr_repair,600,0.1,46,22,120,3,2.455,0.0,0.0,True
cpsat_rebuild,600,0.1,46,23,120,-1,8.804,3.859,4.938,True
cpsat_hint,600,0.1,46,23,120,-1,9.606,5.095,4.504,True
incr_repair,600,0.1,46,23,120,1,2.446,0.0,0.0,True
cpsat_rebuild,600,0.1,46,24,120,-1,8.53,3.822,4.701,True
cpsat_hint,600,0.1,46,24,120,-1,9.865,4.987,4.872,True
incr_repair,600,0.1,46,24,120,2,2.249,0.0,0.0,True
cpsat_rebuild,600,0.1,46,25,120,-1,8.36,3.731,4.623,True
cpsat_hint,600,0.1,46,25,120,-1,9.615,4.918,4.691,True
incr_repair,600,0.1,46,25,120,0,0.373,0.0,0.0,True
cpsat_rebuild,600,0.1,46,26,120,-1,8.578,3.74,4.83,True
cpsat_hint,600,0.1,46,26,120,-1,9.635,4.829,4.8,True
incr_repair,600,0.1,46,26,120,0,0.384,0.0,0.0,True
cpsat_rebuild,600,0.1,46,27,120,-1,8.503,3.8,4.695,True
cpsat_hint,600,0.1,46,27,120,-1,9.865,4.849,5.009,True
incr_repair,600,0.1,46,27,120,2,2.69,0.0,0.0,True
cpsat_rebuild,600,0.1,46,28,120,-1,8.516,3.795,4.713,True
cpsat_hint,600,0.1,46,28,120,-1,9.6,4.958,4.636,True
incr_repair,600,0.1,46,28,120,0,0.353,0.0,0.0,True
cpsat_rebuild,600,0.1,46,29,120,-1,8.644,3.92,4.714,True
cpsat_hint,600,0.1,46,29,120,-1,9.855,4.987,4.862,True
incr_repair,600,0.1,46,29,120,1,2.523,0.0,0.0,True
cpsat_rebuild,600,0.1,46,30,120,-1,8.022,3.774,4.242,True
cpsat_hint,600,0.1,46,30,120,-1,9.5,5.031,4.461,True
incr_repair,600,0.1,46,30,120,3,2.401,0.0,0.0,True
cpsat_rebuild,600,0.1,47,1,120,-1,19.123,4.381,14.731,True
cpsat_hint,600,0.1,47,1,120,-1,19.917,5.349,14.559,True
incr_repair,600,0.1,47,1,120,23,10.519,0.0,0.0,True
cpsat_rebuild,600,0.1,47,2,120,-1,15.468,4.18,11.28,True
cpsat_hint,600,0.1,47,2,120,-1,16.496,5.303,11.186,True
incr_repair,600,0.1,47,2,120,24,16.688,0.0,0.0,True
cpsat_rebuild,600,0.1,47,3,120,-1,15.387,4.125,11.252,True
cpsat_hint,600,0.1,47,3,120,-1,16.28,5.309,10.962,True
incr_repair,600,0.1,47,3,120,10,9.105,0.0,0.0,True
cpsat_rebuild,600,0.1,47,4,120,-1,13.346,4.716,8.62,True
cpsat_hint,600,0.1,47,4,120,-1,15.186,5.52,9.657,True
incr_repair,600,0.1,47,4,120,19,19.025,0.0,0.0,True
cpsat_rebuild,600,0.1,47,5,120,-1,11.772,4.165,7.597,True
cpsat_hint,600,0.1,47,5,120,-1,12.675,5.05,7.618,True
incr_repair,600,0.1,47,5,120,6,59.353,0.0,0.0,True
cpsat_rebuild,600,0.1,47,6,120,-1,11.847,4.165,7.673,True
cpsat_hint,600,0.1,47,6,120,-1,13.412,5.767,7.636,True
incr_repair,600,0.1,47,6,120,5,3.139,0.0,0.0,True
cpsat_rebuild,600,0.1,47,7,120,-1,11.743,4.274,7.454,True
cpsat_hint,600,0.1,47,7,120,-1,12.546,5.352,7.185,True
incr_repair,600,0.1,47,7,120,9,3.148,0.0,0.0,True
cpsat_rebuild,600,0.1,47,8,120,-1,10.221,4.116,6.098,True
cpsat_hint,600,0.1,47,8,120,-1,11.232,5.002,6.216,True
incr_repair,600,0.1,47,8,120,3,2.551,0.0,0.0,True
cpsat_rebuild,600,0.1,47,9,120,-1,10.365,3.944,6.414,True
cpsat_hint,600,0.1,47,9,120,-1,11.74,5.368,6.365,True
incr_repair,600,0.1,47,9,120,3,2.409,0.0,0.0,True
cpsat_rebuild,600,0.1,47,10,120,-1,10.779,3.9,6.871,True
cpsat_hint,600,0.1,47,10,120,-1,12.268,5.311,6.95,True
incr_repair,600,0.1,47,10,120,4,6.32,0.0,0.0,True
cpsat_rebuild,600,0.1,47,11,120,-1,11.298,3.941,7.349,True
cpsat_hint,600,0.1,47,11,120,-1,12.325,5.012,7.304,True
incr_repair,600,0.1,47,11,120,5,2.687,0.0,0.0,True
cpsat_rebuild,600,0.1,47,12,120,-1,10.248,3.959,6.282,True
cpsat_hint,600,0.1,47,12,120,-1,11.745,5.251,6.487,True
incr_repair,600,0.1,47,12,120,2,2.297,0.0,0.0,True
cpsat_rebuild,600,0.1,47,13,120,-1,10.315,3.85,6.459,True
cpsat_hint,600,0.1,47,13,120,-1,11.516,5.311,6.198,True
incr_repair,600,0.1,47,13,120,10,2.984,0.0,0.0,True
cpsat_rebuild,600,0.1,47,14,120,-1,10.686,5.422,5.256,True
cpsat_hint,600,0.1,47,14,120,-1,10.597,5.212,5.377,True
incr_repair,600,0.1,47,14,120,4,2.58,0.0,0.0,True
cpsat_rebuild,600,0.1,47,15,120,-1,9.283,3.762,5.515,True
cpsat_hint,600,0.1,47,15,120,-1,10.583,5.203,5.373,True
incr_repair,600,0.1,47,15,120,3,2.349,0.0,0.0,True
cpsat_rebuild,600,0.1,47,16,120,-1,9.164,3.834,5.323,True
cpsat_hint,600,0.1,47,16,120,-1,10.508,5.127,5.373,True
incr_repair,600,0.1,47,16,120,2,2.146,0.0,0.0,True
cpsat_rebuild,600,0.1,47,17,120,-1,9.675,3.718,5.95,True
cpsat_hint,600,0.1,47,17,120,-1,10.678,5.01,5.662,True
incr_repair,600,0.1,47,17,120,4,4.195,0.0,0.0,True
cpsat_rebuild,600,0.1,47,18,120,-1,8.87,3.875,4.988,True
cpsat_hint,600,0.1,47,18,120,-1,10.437,5.364,5.065,True
incr_repair,600,0.1,47,18,120,1,2.201,0.0,0.0,True
cpsat_rebuild,600,0.1,47,19,120,-1,9.002,3.741,5.255,True
cpsat_hint,600,0.1,47,19,120,-1,10.462,4.959,5.496,True
incr_repair,600,0.1,47,19,120,0,0.365,0.0,0.0,True
cpsat_rebuild,600,0.1,47,20,120,-1,8.86,3.802,5.05,True
cpsat_hint,600,0.1,47,20,120,-1,10.692,5.42,5.264,True
incr_repair,600,0.1,47,20,120,1,2.069,0.0,0.0,True
